date,AAPL,AMZN,ASML,DXCM,INTC,MSFT,NVDA,NFLX,PEP,SGEN
2016/6/17,22.10677854,35.3195,89.94749292,18.15,26.84590842,45.71159546,11.48526266,94.45,86.82068589,37.63
2016/6/20,22.05344214,35.7005,92.03819006,19.31,27.19247084,45.6568838,11.69176139,93.8,86.78710279,39.08
2016/6/21,22.24127902,35.791,93.59670975,19.3775,27.31926197,46.6781682,11.62047016,90.99,87.38320266,38.38
2016/6/22,22.15779596,35.53,93.84379214,19.3725,27.29390374,46.49579598,11.61063689,90.01,87.09774639,39.11
2016/6/23,22.28533953,36.104,96.35262871,19.3975,27.88559568,47.33470817,11.92038498,91.66,87.68545048,40.07
2016/6/24,21.65921657,34.948,90.289607,19.365,26.66840084,45.43803714,11.24188916,88.44,85.62009038,37.59
2016/6/27,21.34383611,34.568,87.90431162,18.9775,25.96682325,44.16143164,11.12143157,85.33,85.74602698,36.37
2016/6/28,21.70327707,35.3975,89.7099137,19.51,26.36410213,45.08241133,11.28368057,87.97,85.75442275,38.77
2016/6/29,21.89111396,35.78,91.33495557,19.75,26.98960503,46.0854585,11.46805443,91.06,86.57720848,40.36
2016/6/30,22.16939083,35.781,94.2809379,19.8325,27.72499358,46.65993098,11.55655389,91.48,88.94481639,40.41
2016/7/1,22.23664108,36.284,93.54919391,19.895,27.68272987,46.65081237,11.47051275,96.67,88.68454743,41.31
2016/7/5,22.03952829,36.405,90.60321157,19.7625,27.62356068,46.65993098,11.64013671,97.91,89.34781348,40.15
2016/7/6,22.15315802,36.8805,90.17556897,19.6725,27.86869019,46.8514218,11.71388625,94.6,88.92802484,40.73
2016/7/7,22.24823595,36.8285,89.90948025,19.5525,28.06310326,46.8514218,12.01871771,95.1,90.24616116,40.94
2016/7/8,22.41984002,37.2905,92.38980731,19.7175,28.73932261,47.69033399,12.50054808,97.06,90.90103144,41.45
2016/7/11,22.48940924,37.689,94.80361219,19.85,29.06052681,47.9547737,12.78817131,94.67,91.43836089,42.37
2016/7/12,22.59144409,37.4105,95.8679671,19.95,29.53388036,48.52012756,12.97992013,95.97,91.33761162,42.54
2016/7/13,22.46390052,37.1315,96.08653998,19.8325,29.59304955,48.79368588,12.97500349,96.43,92.27793817,41.32
2016/7/14,22.90914352,37.06,97.85412938,19.5275,29.75365165,49.00341393,13.10775268,98.02,92.31991703,42.01
2016/7/15,22.90682454,36.772,96.56169842,19.3875,29.643766,48.96693949,12.95533695,98.39,92.06804385,42.96
2016/7/18,23.15031681,36.8035,98.00618008,19.5475,29.62686052,49.20402336,13.02171154,98.81,91.69023407,42.29
2016/7/19,23.1595927,36.9975,100.3819723,20.76,29.71138794,48.41070423,13.15691904,85.84,91.9588988,41.55
2016/7/20,23.18046347,37.286,102.786274,21.1575,30.167836,50.98215245,13.32900132,87.91,91.44675666,43.4
2016/7/21,23.05755785,37.2215,100.2394248,21.1575,28.96754664,50.88184773,13.08316949,85.99,91.16130039,44.4
2016/7/22,22.87899686,37.243,100.3819723,21.9725,29.29720358,51.58398076,13.43962563,85.89,91.67344253,43.99
2016/7/25,22.5728923,36.9805,101.1897416,21.95,29.32256181,51.72987853,13.68791577,87.66,91.53071439,44.49
2016/7/26,22.41752104,36.7795,103.3659673,22.08,29.66067148,51.75723436,13.921456,91.41,90.84226103,43.77
2016/7/27,23.87383668,36.8335,104.1167176,22.165,29.44090019,51.23747355,13.78133187,92.04,90.23776539,47.98
2016/7/28,24.19617405,37.6305,104.6108824,22.39,29.39018374,51.25571077,13.81083168,91.65,90.78349062,47.37
2016/7/29,24.16602739,37.9405,104.1737367,23.0575,29.46625842,51.68428548,14.03699696,91.25,91.44675666,48.06
2016/8/1,24.5927186,38.387,104.249762,23.1625,29.45780568,51.59309937,13.94603918,94.37,91.45515244,49.22
2016/8/2,24.22863969,38.029,103.9456606,23.195,29.21267616,51.59309937,13.77641523,93.56,91.27884121,48.52
2016/8/3,24.53242527,37.732,103.0618659,22.7175,29.17009214,51.94872519,13.81329,93.1,90.70792866,49.01
2016/8/4,24.68397506,38.0385,104.6203856,22.875,29.45114704,52.33170684,14.0689551,93.44,91.02696803,48.03
2016/8/5,25.05935241,38.299,104.1547303,22.8075,29.79181965,52.85146765,14.30741196,97.03,91.22846657,47.94
2016/8/8,25.26685914,38.328,103.8221194,22.665,29.84292054,52.94265375,14.44016114,95.11,90.79188639,46.71
2016/8/9,25.36944674,38.4155,104.4303222,22.775,29.74071876,53.0703143,14.47703592,93.99,90.90942721,46.43
2016/8/10,25.1805923,38.428,104.0501955,22.56,29.40856297,52.90617931,14.38361983,93.93,91.36279894,45.76
2016/8/11,25.16427155,38.562,105.1905757,22.73,29.53631519,53.16150041,14.67615969,95.89,91.07734266,46.5
2016/8/12,25.22255995,38.628,104.7914426,22.6325,29.44263023,52.83323042,15.49723797,96.59,91.16969616,46.86
2016/8/15,25.52565968,38.4245,105.3236201,22.72,29.73220194,52.99736542,15.48248806,95.31,91.27884121,47.15
2016/8/16,25.50234431,38.202,102.5867075,22.655,29.9877064,52.70375114,15.38907197,95.12,90.67434557,45.77
2016/8/17,25.46503973,38.2315,100.2109153,22.5725,29.82588691,52.81385647,15.03261583,96.37,91.06894689,45.57
2016/8/18,25.43239822,38.223,100.762099,22.725,29.78330284,52.85055825,15.26615606,96.16,90.90942721,45.92
2016/8/19,25.49768124,37.8655,101.4273209,22.735,30.01325685,52.86890913,15.30548915,95.87,90.81707371,45.38
2016/8/22,25.29950065,37.974,101.8359571,22.64,30.11545863,52.91478636,15.36940543,95.26,90.64076248,47.06
2016/8/23,25.37877289,38.1225,103.0998786,23.0225,30.14952589,53.11664613,15.49377925,95.94,90.5735963,47.79
2016/8/24,25.18758691,37.8625,101.379805,22.5875,29.93660551,53.17169879,15.25488295,95.18,90.76669907,45.12
2016/8/25,25.08033624,37.961,101.1802385,22.655,29.88550462,53.37355856,15.15390617,97.32,90.5735963,43.98
2016/8/26,24.93344945,38.45,101.0281878,22.81,30.03029048,53.24510234,15.27704859,97.58,90.21257807,45.3
2016/8/29,24.90547101,38.5645,101.7599318,22.9125,30.27727812,53.30933045,15.2671972,97.3,90.6659498,45.36
2016/8/30,24.71428504,38.379,102.1780712,23.0325,30.40503035,53.11664613,15.17853465,97.45,90.01107953,45.32
2016/8/31,24.7376004,38.458,101.2562638,22.7725,30.56684984,52.72210203,15.10711205,97.45,90.25839131,44.55
2016/9/1,24.88448719,38.531,102.1495617,22.9275,30.67756843,52.8413828,15.55288761,97.38,90.71496772,44.9
2016/9/2,25.11764082,38.622,102.5011789,23.0225,30.72866933,52.91478636,15.40019101,97.38,91.2053646,44.78
2016/9/6,25.11064621,39.4435,102.5677011,23.57,31.14599327,52.85973369,15.54549907,100.09,91.24764019,46.16
2016/9/7,25.26452761,39.224,101.0471941,23.7525,31.0523083,52.90561091,15.31645416,99.15,90.64732677,49.24
2016/9/8,24.60237129,39.203,98.90898112,23.95,31.03527467,52.6945757,15.42728234,99.66,90.36830785,50.5
2016/9/9,24.04513411,38.007,96.65673011,23.24,30.18359315,51.57517151,14.65887364,96.5,87.97550928,50.23
2016/9/12,24.583719,38.5745,98.01568325,23.26,30.72866933,52.34590882,14.961804,99.05,89.64116765,51.78
2016/9/13,25.16893462,38.0505,96.68523962,22.97,30.32837901,51.86878572,14.74507334,96.09,88.43208569,51.7
2016/9/14,26.05958149,38.0545,96.91331567,22.9475,30.33689583,51.62104873,14.8756043,97.01,88.82102114,54.06
2016/9/15,26.9455653,38.4845,98.49084169,23.1875,31.13747646,52.47436504,15.43959658,97.34,89.18459125,53.59
2016/9/16,26.79401544,38.926,97.12238538,23.265,32.08284295,52.5294177,15.47653931,99.48,89.01548887,53.65
2016/9/19,26.48158957,38.755,98.20574663,23.265,31.64848537,52.23580349,15.68095573,98.06,89.3452385,54.08
2016/9/20,26.47925803,39.011,99.66923463,23.1875,31.63145174,52.12569816,15.53811052,98.25,89.87791097,54.79
2016/9/21,26.47459496,39.487,101.4083145,23.375,31.89547301,52.99736535,15.97403469,94.88,90.57968582,56.1
2016/9/22,26.72406935,40.235,103.3849736,23.505,31.98064116,53.05241802,16.01344026,95.83,91.163089,56.19
2016/9/23,26.27874591,40.2875,103.1759039,23.4775,31.67403582,52.6945757,15.99620032,95.94,90.75724331,55.83
2016/9/26,26.31838203,39.958,103.3659673,23.29,31.21412779,52.20827716,15.84596657,94.56,90.49513463,55.71
2016/9/27,26.36734429,40.8055,104.1737367,23.43,31.665519,53.17169879,16.38779322,97.07,90.88407009,56.57
2016/9/28,26.56785641,41.436,104.4018127,22.435,31.8869562,53.24510234,16.44690158,97.48,90.79106378,55.33
2016/9/29,26.15517448,41.4525,103.3279546,21.95,31.78475441,52.66704936,16.59959818,96.67,91.11235829,53.29
2016/9/30,26.35801814,41.8655,104.135724,21.915,32.15097747,52.85055825,16.8754372,98.55,91.96632527,54.01
2016/10/3,26.23444672,41.837,103.518018,21.245,32.07432613,52.68540025,16.85819726,102.63,91.5266591,54.25
2016/10/4,26.34636046,41.7015,103.5465275,20.4825,31.97212435,52.52024226,16.82125453,102.34,90.55432046,54.54
2016/10/5,26.35801814,42.218,103.40398,20.8425,32.35538103,52.88726002,16.80401459,106.28,89.63271253,55.51
2016/10/6,26.5538672,42.083,103.3374578,20.77,32.42351555,52.97901446,16.58482109,105.07,89.96246216,54.33
2016/10/7,26.59350331,41.9715,101.09471,20.7325,32.449066,53.03406713,16.46414152,104.82,89.6158023,55.18
2016/10/10,27.05747904,42.0855,101.6744032,20.98,32.38093148,53.25427779,16.52571273,103.33,89.81027002,57.25
2016/10/11,27.11576745,41.55,97.60704699,20.4725,31.74217034,52.47436504,16.28681643,100.59,89.26068731,55.99
2016/10/12,27.35824723,41.7045,97.4835058,20.505,31.62293492,52.40096148,16.36070188,99.5,89.69189836,53.09
2016/10/13,27.27431192,41.464,95.40231183,20.495,31.48666588,52.22662804,16.09471426,100.23,89.55661646,52.29
2016/10/14,27.42586178,41.148,96.09604315,20.42,31.89547301,52.68540025,16.25233655,101.47,90.32603226,50.31
2016/10/17,27.40720949,40.6475,96.13405583,20.4925,31.75920397,52.50189137,16.15874832,99.8,90.3429425,50.14
2016/10/18,27.3885572,40.8825,97.24592658,20.63,32.15097747,52.90561091,16.40503315,118.79,90.42749368,50.73
2016/10/19,27.30695343,40.8845,98.91848429,20.5,30.24321086,52.78633014,16.37055328,121.87,89.8440905,51.28
2016/10/20,27.29296421,40.516,98.43382268,20.625,30.17507634,52.5294177,16.68087218,123.35,89.51434087,51.6
2016/10/21,27.18571354,40.9495,100.030355,20.17,29.93660551,54.74069974,16.63407806,127.5,89.30296291,50.83
2016/10/24,27.43052485,41.9045,100.0493614,20.6275,30.03029048,55.97020925,17.414801,127.33,90.73187795,50.36
2016/10/25,27.57041703,41.759,99.34612689,20.055,29.89402143,55.96103381,17.70049141,126.51,90.664237,50.38
2016/10/26,26.95022837,41.1295,98.69040824,19.3125,29.74071876,55.63071782,17.77191401,126.97,90.52895511,50.33
2016/10/27,26.69142784,40.918,98.88047162,18.855,29.64703379,55.14441928,17.40741245,126.47,90.15692989,49.93
2016/10/28,26.51423108,38.816,100.2204184,19.175,29.58741609,54.93338407,17.37785827,126.57,90.52895511,50.85
2016/10/31,26.47226342,39.491,100.3724691,19.56,29.69813468,54.97926129,17.52562917,124.87,90.63887165,51.7
2016/11/1,25.99429848,39.2705,98.72842091,19.48,29.40004615,54.86915596,17.00596816,123.3,90.22457084,55.74
2016/11/2,26.01761384,38.278,98.85671369,15.7325,29.46818067,54.52966452,16.93454556,122.34,90.22457084,56.33
2016/11/3,25.7387364,38.3515,96.72325229,15.02,29.11634739,54.32780475,16.73751769,122.14,90.15692989,57
2016/11/4,25.50672921,37.7525,97.39797728,15.475,28.84174582,53.86903255,16.6414666,122.03,89.46361016,56.24
2016/11/7,25.8746598,39.2465,99.54569343,15.75,29.76852611,55.43803349,17.55272051,124.58,90.4359488,59.73
2016/11/8,26.02698775,39.3875,99.60271245,15.66,29.81143261,55.48391071,17.52562917,124.34,91.92404968,59.42
2016/11/9,25.98480462,38.594,98.5193512,15.4975,29.8200139,55.20864739,17.23008737,122.19,90.68114724,69.17
2016/11/10,25.26066099,37.119,96.36213188,15.6325,29.60548143,53.8598571,16.69072357,115.42,87.29909979,67.94
2016/11/11,25.41064543,36.9505,95.26926746,16.295,29.69987572,54.15347131,21.66567733,114.78,87.24836908,68.09
2016/11/14,24.77321155,35.9535,94.27143474,17.1975,29.58831883,53.32768134,20.59926397,113.38,85.72644773,69.56
2016/11/15,25.10130252,37.162,95.05069458,17.8825,29.95731469,54.38074807,21.22729031,113.59,86.11538318,72.16
2016/11/16,25.77623251,37.3245,95.69691006,17.8225,29.89724559,55.10126758,22.56707984,115.19,85.99701152,70.81
2016/11/17,25.76685848,37.82,97.46449946,18.0025,30.05170898,56.01577311,22.75425632,115.03,85.92091546,73.71
2016/11/18,25.79263706,38.008,99.39364273,17.85,29.99163988,55.74788765,22.99315261,115.21,85.65880678,70.69
2016/11/21,26.18400271,39,99.86880117,18.295,30.01738378,56.21899656,22.89956437,117.96,86.46204305,72.13
2016/11/22,26.20040726,39.2665,100.0873741,17.5575,30.44644873,56.45916973,23.06457521,118.04,86.99471552,69.22
2016/11/23,26.06682737,39.006,99.87830434,18.0475,30.20617236,55.7940748,23.1780359,117.69,85.84481939,70.48
2016/11/25,26.19806375,39.0185,98.96600013,18.205,30.41212353,55.91416138,23.22490008,117.41,86.38594698,71.85
2016/11/28,26.1465066,38.3385,98.48133852,17.6775,30.47219263,55.98806082,23.2125674,116.93,86.91016434,66.99
2016/11/29,26.12072803,38.126,98.63338923,17.0175,30.30056665,56.43145744,23.00044533,117.51,86.69878637,66.38
2016/11/30,25.90043838,37.5285,98.00618008,16.3225,29.77710741,55.66475078,22.74145909,117,85.26143701,64.81
2016/12/1,25.65905716,37.1825,95.02218507,15.835,28.97046531,54.68558324,21.61671881,117.22,84.35005102,66.71
2016/12/2,25.75514095,37.017,94.82261853,15.9675,29.31371727,54.73177039,21.8165082,120.81,85.68731831,66.7
2016/12/5,25.5700039,37.968,97.80661354,16.1125,29.51108714,55.62780106,22.66252994,119.16,85.7810122,66.26
2016/12/6,25.76685848,38.236,97.62605333,16.37,29.79427001,55.37839046,23.03497683,124.57,86.49649279,66.64
2016/12/7,26.01995723,38.521,98.40531317,15.76,30.46361133,56.69010547,23.44935483,125.39,87.56971367,65.09
2016/12/8,26.27539948,38.3665,97.98717375,16.1525,30.63523731,56.357558,23.05717565,123.24,87.00755035,66.93
2016/12/9,26.70426125,38.433,97.55953115,16.2525,30.6867251,57.24435124,22.64773073,122.88,88.21705326,64.87
2016/12/12,26.5519333,38.006,97.77810403,16.32,30.86693238,57.42909984,22.09769327,122.83,89.19658025,63.82
2016/12/13,26.9948561,38.717,99.44115858,16.25,31.57918019,58.17733163,22.48740591,123.78,89.97168423,63.15
2016/12/14,26.9948561,38.441,98.49084169,16.035,31.36464772,57.90020875,23.78973675,123.44,88.9836396,62.9
2016/12/15,27.14249704,38.05,99.81178216,15.93,31.57059889,57.80783445,24.34717382,125,89.69060257,63.73
2016/12/16,27.17764964,37.8885,100.9616656,15.8525,31.15869654,57.54918642,24.76648489,124.22,90.17610725,62.61
2016/12/19,27.3346646,38.3,104.7439268,15.8775,31.65641188,58.76852713,25.06740224,125.45,89.78429645,61.33
2016/12/20,27.40731332,38.561,104.2592652,15.89,31.93101345,58.69462769,25.94055588,125.12,89.34989752,62.07
2016/12/21,27.4330919,38.53,104.5823729,15.935,31.73364357,58.69462769,26.10334723,126.5,89.179545,61.38
2016/12/22,27.25264186,38.317,104.5158507,15.525,31.69073708,58.70386512,26.4190638,125.58,89.7331907,60.66
2016/12/23,27.30654252,38.0295,105.2285884,15.6275,31.72506227,58.4175048,27.07762883,125.59,89.51173242,61.86
2016/12/27,27.47996203,38.57,105.9698356,15.6,31.81087526,58.45445452,28.93739675,128.35,89.54580292,52.36
2016/12/28,27.36278669,38.6065,105.2761042,15.2525,31.43329811,58.18656906,26.94690244,125.89,89.11140399,53.08
2016/12/29,27.35575617,38.2575,105.6372246,15.16,31.45904201,58.1034322,27.48460722,125.33,89.42655616,53.39
2016/12/30,27.14249704,37.4935,106.6255542,14.925,31.12437135,57.40138755,26.32780198,123.8,89.11992162,52.77
2017/1/3,27.21983277,37.6835,104.9624997,14.5625,31.40755421,57.80783445,25.1611306,127.49,89.13695687,53
2017/1/4,27.18936718,37.859,104.4588317,15.18,31.24450953,57.54918642,25.74816609,129.41,89.30730939,55.21
2017/1/5,27.32763408,39.0225,105.71325,15.665,31.19302174,57.54918642,25.09453414,131.81,89.18806263,54.87
2017/1/6,27.63228998,39.7995,105.6277215,15.8075,31.30457863,58.04800762,25.42998299,131.07,89.06029824,57.55
2017/1/9,27.88538873,39.846,106.9011461,15.6225,31.41613551,57.86325903,26.46099491,130.95,88.12335937,58.81
2017/1/10,27.91351081,39.795,107.0531968,16.76,31.35606642,57.84478417,26.26120552,129.89,86.85423308,59.01
2017/1/11,28.06349525,39.951,107.8419598,17.2575,31.70789968,58.37131765,25.93808934,130.5,86.71795107,55.8
2017/1/12,27.94631991,40.682,109.0678686,16.9025,31.5019485,57.83554674,25.5138452,129.18,86.74350394,58.86
2017/1/13,27.89710626,40.857,109.5715365,21.2825,31.57059889,57.9186836,25.51137867,133.7,86.49649279,59.12
2017/1/17,28.12208293,40.486,110.1512298,21.3725,31.57918019,57.7616473,24.93914239,132.89,87.04162086,57.72
2017/1/18,28.11973942,40.374,116.8319575,21.04,31.544855,57.73393501,25.39298495,133.26,87.51009029,59.04
2017/1/19,28.07052577,40.452,115.8056153,20.3975,31.38181032,57.54918642,25.93808934,138.41,87.1864205,59.27
2017/1/20,28.12208293,40.4165,115.9861755,20.0525,31.69931838,57.95563332,25.65443774,138.6,87.93597159,58.79
2017/1/23,28.14083098,40.894,116.1002135,19.995,31.5534363,58.15885677,25.92082359,137.39,88.5918288,58.52
2017/1/24,28.11505241,41.122,116.4613339,19.9375,32.28284671,58.67615283,26.47332759,140.11,89.18806263,58.06
2017/1/25,28.56266223,41.826,116.6799068,20.225,32.43731009,58.82395171,26.58678823,139.52,89.10288637,58.44
2017/1/26,28.57672327,41.9575,115.111884,19.88,32.23135891,59.36896005,27.04556387,138.96,88.70255794,58.05
2017/1/27,28.57906677,41.7885,115.7200868,19.87,32.59177347,60.76381192,27.56846944,142.45,88.14039462,58.49
2017/1/30,28.50407455,41.519,115.6630678,19.6375,32.11122073,60.163379,27.13682569,141.22,88.31926477,57.23
2017/1/31,28.43845636,41.174,115.3684695,19.7875,31.59634279,59.71998238,26.92963669,140.71,88.3959234,60.24
2017/2/1,30.17265147,41.6175,115.282941,19.86,31.33890382,58.73157741,28.10617422,140.78,87.7400662,59.69
2017/2/2,30.12109432,41.9975,116.6418941,19.89,31.4762046,58.3528428,28.46135536,139.2,88.60886405,59.99
2017/2/3,30.2499872,40.51,116.8984797,20.345,31.56263016,58.82395171,28.21223525,140.25,89.52876767,61.11
2017/2/6,30.53355154,40.382,116.1572325,19.9175,31.34656615,58.78700199,28.93493021,140.97,89.06881586,61.54
2017/2/7,30.82414639,40.625,117.1360589,19.95,31.41570663,58.59301597,29.38383971,144,89.95464897,60.79
2017/2/8,30.94366525,40.9855,117.9248219,19.81,31.44163432,58.5098791,29.25557985,144.74,90.02278998,61.51
2017/2/9,31.16726353,41.068,118.3619677,19.845,30.64651877,59.17497403,28.70554239,144.14,90.26128351,62.81
2017/2/10,31.09665351,41.373,118.6470628,20,30.54280805,59.11954945,28.02477854,144.82,90.37201265,60.16
2017/2/13,31.3720326,41.8265,120.2150856,20.055,30.94036582,59.78464438,26.73231384,143.2,90.72975295,61.59
2017/2/14,31.77921706,41.8195,119.9775064,20.265,31.0527191,60.00768686,26.83097526,140.82,91.07045799,62.88
2017/2/15,31.89454676,42.135,120.9373265,20.8125,31.15642983,59.97051313,26.88523905,142.27,90.90862309,65.23
2017/2/16,31.85453441,42.207,120.9468296,20.3475,31.467562,59.9612197,26.4535953,142.01,92.09257312,65.3
2017/2/17,31.94397377,42.2535,120.576206,20.4725,31.52805992,60.05415402,26.44866223,142.22,92.118126,65.5
2017/2/21,32.17463318,42.822,121.250931,19.975,31.56263016,59.93333941,27.39581194,142.6,93.14875875,65.68
2017/2/22,32.27113354,42.7805,117.6777395,19.6475,31.17371495,59.8125248,27.35382801,143.86,93.19134688,64.58
2017/2/23,32.13462083,42.6095,117.6302237,19.49,31.26878311,60.05415402,24.81749889,142.78,93.30207602,63.07
2017/2/24,32.16521851,42.262,116.4423276,19.625,31.57127272,60.05415402,25.0570548,143.25,93.54908718,62.73
2017/2/27,32.22876753,42.432,116.7939448,19.8025,31.5539876,59.69171019,25.78560114,143.41,93.07210012,65.92
2017/2/28,32.24288953,42.252,115.6440614,19.54,31.28606823,59.45937441,25.0619941,142.13,94.01755661,65.65
2017/3/1,32.9019164,42.654,117.3356255,20.3675,31.0527191,60.35154382,25.38551807,142.65,94.10503251,68.91
2017/3/2,32.70656201,42.4455,115.5300234,20.26,31.03543398,59.4872547,24.44952124,139.53,94.43092253,67.78
2017/3/3,32.89956273,42.494,116.8699702,20.11,31.02679142,59.71029705,24.30875127,139.14,94.81684493,68.91
2017/3/6,32.79600137,42.3305,115.5585329,19.59,30.74158693,59.72888392,24.12105798,141.94,94.01927197,67.97
2017/3/7,32.83836738,42.301,114.0190196,19.6475,30.94036582,59.84969853,24.38531038,141.43,93.75341432,67.12
2017/3/8,32.71597667,42.525,114.7507636,19.56,30.78479973,60.39801098,24.34085671,140.32,93.73626222,67.43
2017/3/9,32.64065932,42.65,115.225922,19.3875,30.95765094,60.15638176,24.33591741,140.53,93.49613272,67.1
2017/3/10,32.74892802,42.623,118.7896103,19.585,31.03543398,60.34225039,24.47915703,140.89,93.98496776,67.96
2017/3/13,32.76305002,42.7295,118.0198536,19.4,30.38724196,60.1377949,25.1533711,143.52,93.8305988,68.39
2017/3/14,32.71362301,42.6265,117.8297903,19.3675,30.40452708,59.85899196,25.13608356,143.19,93.77056643,67.16
2017/3/15,33.05961211,42.6485,119.8064494,19.3025,30.3353866,60.17496863,25.63742223,145.25,95.31425602,67.28
2017/3/16,33.11374646,42.671,119.9204874,19.345,30.36995684,60.07274088,25.63742223,144.39,95.31425602,66.74
2017/3/17,32.94898975,42.6155,121.5455293,19.7225,30.48231012,60.2864898,26.19556281,145.11,95.52865735,66.72
2017/3/20,33.29497885,42.8485,121.8971465,19.905,30.62059109,60.34225039,27.03030404,145.83,95.32283207,68.02
2017/3/21,32.91368474,42.16,120.0440286,19.1225,30.28353124,59.67312333,26.15604843,142.42,95.85454737,61.95
2017/3/22,33.28556418,42.403,122.5148525,19.225,30.56873573,60.43518471,26.68949253,142.65,96.0689487,63.03
2017/3/23,33.16788081,42.369,122.7999475,19.02,30.48231012,60.2864898,26.44746697,141.84,95.86312343,63.22
2017/3/24,33.10197813,42.2805,125.6699045,20.655,30.38724196,60.38871755,26.54131362,142.02,96.15470924,63.69
2017/3/27,33.15846614,42.341,126.1070503,20.85,30.58602085,60.50023873,26.73394621,144.06,95.90600369,64.39
2017/3/28,33.84573702,42.8,127.1428957,21.0025,30.76751461,60.67681392,26.59564589,145.17,96.43771899,64.47
2017/3/29,33.92105438,43.716,126.3446295,21.2975,30.74158693,60.84409569,26.50920819,146.47,96.42056689,63.57
2017/3/30,33.8763347,43.817,126.0405281,21.2575,30.89715302,61.06713805,27.0179558,148.06,96.20616556,63.06
2017/3/31,33.81278568,44.327,126.202082,21.1825,31.17371495,61.20653952,26.90188231,147.81,95.93173185,62.86
2017/4/3,33.82220035,44.5755,125.6128855,20.9925,31.25149799,60.91844314,26.76605164,146.92,95.93173185,62.84
2017/4/4,34.07404276,45.3415,126.145063,20.475,31.35520871,61.08572491,24.8891187,145.5,96.12040502,63.19
2017/4/5,33.8975177,45.464,124.5485306,20.0125,31.30335335,60.92773657,24.70389505,143.62,96.00034028,61.89
2017/4/6,33.81278568,44.914,124.4725053,20.0625,31.13914471,61.08572491,24.8841794,143.74,95.69160236,63.54
2017/4/7,33.73746832,44.744,124.6625686,19.69,31.13914471,61.03925775,24.77798451,143.11,95.71733052,63.96
2017/4/10,33.69745598,45.352,123.4556662,19.525,30.94036582,60.89985628,24.14575447,143.85,96.0689487,63.43
2017/4/11,33.3349912,45.118,123.3606345,19.2725,30.88851046,60.85338912,24.23219217,144.35,95.82024316,63.44
2017/4/12,33.37500354,44.8115,122.6383937,19.1925,30.79344229,60.62105334,24.03215063,143.83,97.43254117,64.3
2017/4/13,33.19847849,44.2335,122.0016814,19.015,30.465025,60.36083726,23.58267458,142.92,96.63496822,66.01
2017/4/17,33.38206455,45.0995,123.7027486,18.81,30.66380389,60.85338912,24.50632316,147.25,97.18383563,66.55
2017/4/18,33.2337835,45.189,124.1589007,18.44,30.91443814,60.76974824,24.52114105,143.36,98.00713674,66.65
2017/4/19,33.1113928,44.96,120.5857092,18.525,31.03543398,60.44447814,24.61745735,139.76,97.44111723,66.56
2017/4/20,33.52563826,45.103,123.5887106,18.975,31.26878311,60.87197599,25.00766183,141.18,97.41538907,67.04
2017/4/21,33.48562591,44.9265,123.5697042,18.8075,31.38977895,61.70838482,25.11138707,142.87,97.27817221,65.34
2017/4/24,33.80807834,45.3705,126.8292911,18.7225,31.76140905,62.75854257,25.42503245,143.83,98.04144096,65.53
2017/4/25,34.01755474,45.381,127.5705383,18.735,31.86511977,63.1209864,25.86709955,152.16,97.9042241,66.8
2017/4/26,33.81749301,45.4645,125.8789742,18.92,31.91697513,63.03734551,25.68928485,150.17,97.19241168,66.93
2017/4/27,33.84338335,45.919,126.3446295,19.4825,32.34910315,63.4462565,26.08936792,153.08,96.60066401,68.26
2017/4/28,33.81043201,46.2495,126.5102395,19.49,31.24285543,63.62283169,25.75843501,152.2,97.14953142,68.3
2017/5/1,34.50005655,47.4115,127.4409557,19.9,31.38113639,64.50570768,26.33633278,155.35,96.29192609,68.13
2017/5/2,34.71894762,47.347,129.5230734,20.4125,31.95154537,64.40347994,25.55592382,156.45,96.30050214,64.18
2017/5/3,34.61303259,47.0515,128.7362824,18.4775,32.19751063,64.19902444,25.74608676,155.59,95.87169948,62.59
2017/5/4,34.48828822,46.8765,129.5902385,18.845,32.08432306,63.94810179,25.64730082,157.25,96.87509771,63.74
2017/5/5,35.06022939,46.7075,130.3386495,19.0525,32.05820285,64.12467699,25.64977047,156.6,97.0980751,61.83
2017/5/8,36.01346468,47.452,127.8727313,18.35,31.81441424,64.0689164,25.38057877,156.38,97.0980751,60.32
2017/5/9,36.24412409,47.641,129.4942884,17.9975,31.66639972,64.16185072,25.4225628,157.46,96.66927243,61.74
2017/5/10,36.07230637,47.4475,128.3908619,17.775,31.35295722,64.41277337,29.954368,160.28,96.77218507,62.53
2017/5/11,36.38427279,47.381,128.7266874,17.235,31.07434166,63.62283169,31.24105492,158.54,96.94370614,62.09
2017/5/12,36.89240002,48.0675,129.954849,17.605,30.93503388,63.54848424,31.58433608,160.81,96.83221744,63.11
2017/5/15,36.79786472,47.8985,130.2426993,17.8825,31.02210124,63.5949514,33.16985049,160.02,97.71555093,62.83
2017/5/16,36.74350693,48.3035,131.7011412,17.425,31.18752923,64.87544908,33.78726264,159.41,97.58691013,63.41
2017/5/17,35.50982129,47.238,127.4313607,17.0125,30.5084038,63.07153586,31.54235205,153.2,97.54402987,62.72
2017/5/18,36.05103587,47.9245,128.5731672,17.165,30.66512505,63.28650998,32.86361406,155.7,97.79273541,66.71
2017/5/19,36.17393175,47.992,129.3887432,16.915,30.82184631,63.26781658,33.62259476,157.02,97.5011496,66.6
