date,ma10_AAPL,ma10_AMZN,ma10_ASML,ma10_DXCM,ma10_INTC,ma10_MSFT,ma10_NVDA,ma10_NFLX,ma10_PEP,ma10_SGEN,ma30_AAPL,ma30_AMZN,ma30_ASML,ma30_DXCM,ma30_INTC,ma30_MSFT,ma30_NVDA,ma30_NFLX,ma30_PEP,ma30_SGEN,ma100_AAPL,ma100_AMZN,ma100_ASML,ma100_DXCM,ma100_INTC,ma100_MSFT,ma100_NVDA,ma100_NFLX,ma100_PEP,ma100_SGEN,volume_AAPL,volume_AMZN,volume_ASML,volume_DXCM,volume_INTC,volume_MSFT,volume_NVDA,volume_NFLX,volume_PEP,volume_SGEN,cap_AAPL,cap_AMZN,cap_ASML,cap_DXCM,cap_INTC,cap_MSFT,cap_NVDA,cap_NFLX,cap_PEP,cap_SGEN,pe_AAPL,pe_AMZN,pe_ASML,pe_DXCM,pe_INTC,pe_MSFT,pe_NVDA,pe_NFLX,pe_PEP,pe_SGEN,libor_AAPL,libor_AMZN,libor_ASML,libor_DXCM,libor_INTC,libor_MSFT,libor_NVDA,libor_NFLX,libor_PEP,libor_SGEN,comexgold_AAPL,comexgold_AMZN,comexgold_ASML,comexgold_DXCM,comexgold_INTC,comexgold_MSFT,comexgold_NVDA,comexgold_NFLX,comexgold_PEP,comexgold_SGEN,comexcopper_AAPL,comexcopper_AMZN,comexcopper_ASML,comexcopper_DXCM,comexcopper_INTC,comexcopper_MSFT,comexcopper_NVDA,comexcopper_NFLX,comexcopper_PEP,comexcopper_SGEN,nymexwti_AAPL,nymexwti_AMZN,nymexwti_ASML,nymexwti_DXCM,nymexwti_INTC,nymexwti_MSFT,nymexwti_NVDA,nymexwti_NFLX,nymexwti_PEP,nymexwti_SGEN,cbot10tbonds_AAPL,cbot10tbonds_AMZN,cbot10tbonds_ASML,cbot10tbonds_DXCM,cbot10tbonds_INTC,cbot10tbonds_MSFT,cbot10tbonds_NVDA,cbot10tbonds_NFLX,cbot10tbonds_PEP,cbot10tbonds_SGEN
2015/10/13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.801805099,-0.98243143,-0.993769867,-0.993158097,-0.788501394,-0.879890638,-0.955204337,-0.894987643,-0.964052261,-0.995159433,1,-0.186053048,-0.895101978,-0.997220624,-0.526385317,0.195024097,-0.970725033,-0.865018608,-0.555165787,-1,0.160506108,0.678724782,0.071143156,-0.298627139,-0.032645859,-0.038293293,-1,1,-0.034368212,-0.204523825,-0.976187859,-0.976187859,-0.976187859,-0.976187859,-0.976187859,-0.976187859,-0.976187859,-0.976187859,-0.976187859,-0.976187859,-0.332942298,-0.332942298,-0.332942298,-0.332942298,-0.332942298,-0.332942298,-0.332942298,-0.332942298,-0.332942298,-0.332942298,-0.389872375,-0.389872375,-0.389872375,-0.389872375,-0.389872375,-0.389872375,-0.389872375,-0.389872375,-0.389872375,-0.389872375,-0.492303049,-0.492303049,-0.492303049,-0.492303049,-0.492303049,-0.492303049,-0.492303049,-0.492303049,-0.492303049,-0.492303049,0.1984533,0.1984533,0.1984533,0.1984533,0.1984533,0.1984533,0.1984533,0.1984533,0.1984533,0.1984533
2015/10/14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.732871991,-0.978578579,-0.981317646,-0.986528091,-0.543471988,-0.851579213,-0.908042709,-0.814604179,-0.974581613,-0.991763978,1,-0.178765759,-0.893823953,-0.998631754,-0.507882403,0.206720179,-0.9687925,-0.862544608,-0.55093975,-1,0.16790299,0.675972653,0.083584082,-0.266061262,-0.016908162,-0.023951213,-1,1,-0.020112236,-0.188149109,-0.976187859,-0.976187859,-0.976187859,-0.976187859,-0.976187859,-0.976187859,-0.976187859,-0.976187859,-0.976187859,-0.976187859,-0.299508762,-0.299508762,-0.299508762,-0.299508762,-0.299508762,-0.299508762,-0.299508762,-0.299508762,-0.299508762,-0.299508762,-0.370111157,-0.370111157,-0.370111157,-0.370111157,-0.370111157,-0.370111157,-0.370111157,-0.370111157,-0.370111157,-0.370111157,-0.496528826,-0.496528826,-0.496528826,-0.496528826,-0.496528826,-0.496528826,-0.496528826,-0.496528826,-0.496528826,-0.496528826,0.243531374,0.243531374,0.243531374,0.243531374,0.243531374,0.243531374,0.243531374,0.243531374,0.243531374,0.243531374
2015/10/15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.773834749,-0.970440791,-0.986658297,-0.974367383,-0.774531042,-0.836774154,-0.920987853,-0.708744276,-0.965408249,-0.994588891,1,-0.165036588,-0.894912455,-0.996391571,-0.516946189,0.196964304,-0.970405567,-0.878434224,-0.554900523,-1,0.226963422,0.779532383,0.137368625,-0.269656826,0.029946575,0.02303852,-1,1,0.027127977,-0.15816533,-0.976041323,-0.976041323,-0.976041323,-0.976041323,-0.976041323,-0.976041323,-0.976041323,-0.976041323,-0.976041323,-0.976041323,-0.302441528,-0.302441528,-0.302441528,-0.302441528,-0.302441528,-0.302441528,-0.302441528,-0.302441528,-0.302441528,-0.302441528,-0.363798545,-0.363798545,-0.363798545,-0.363798545,-0.363798545,-0.363798545,-0.363798545,-0.363798545,-0.363798545,-0.363798545,-0.487926351,-0.487926351,-0.487926351,-0.487926351,-0.487926351,-0.487926351,-0.487926351,-0.487926351,-0.487926351,-0.487926351,0.220443462,0.220443462,0.220443462,0.220443462,0.220443462,0.220443462,0.220443462,0.220443462,0.220443462,0.220443462
2015/10/16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.766782777,-0.974163243,-0.994700444,-0.987230463,-0.827211315,-0.844651344,-0.932663527,-0.871974963,-0.966689793,-0.995442576,1,-0.145913555,-0.893613017,-0.99632181,-0.509815263,0.219032284,-0.969111536,-0.880150908,-0.544589423,-1,0.244137516,0.812254803,0.156422779,-0.249055055,0.048767933,0.042004366,-1,1,0.046360324,-0.138003676,-0.976187859,-0.976187859,-0.976187859,-0.976187859,-0.976187859,-0.976187859,-0.976187859,-0.976187859,-0.976187859,-0.976187859,-0.312852848,-0.312852848,-0.312852848,-0.312852848,-0.312852848,-0.312852848,-0.312852848,-0.312852848,-0.312852848,-0.312852848,-0.378893921,-0.378893921,-0.378893921,-0.378893921,-0.378893921,-0.378893921,-0.378893921,-0.378893921,-0.378893921,-0.378893921,-0.474947178,-0.474947178,-0.474947178,-0.474947178,-0.474947178,-0.474947178,-0.474947178,-0.474947178,-0.474947178,-0.474947178,0.211647397,0.211647397,0.211647397,0.211647397,0.211647397,0.211647397,0.211647397,0.211647397,0.211647397,0.211647397
2015/10/19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.821330542,-0.973953463,-0.997045188,-0.994495264,-0.774201801,-0.823531953,-0.955775848,-0.820001061,-0.97058609,-0.994690245,1,-0.147414313,-0.893777997,-0.996018861,-0.504210374,0.214414179,-0.969062161,-0.876845816,-0.544903553,-1,0.228118625,0.790852586,0.140202958,-0.260273938,0.034636073,0.027117116,-1,1,0.03156573,-0.148358795,-0.976334396,-0.976334396,-0.976334396,-0.976334396,-0.976334396,-0.976334396,-0.976334396,-0.976334396,-0.976334396,-0.976334396,-0.32839651,-0.32839651,-0.32839651,-0.32839651,-0.32839651,-0.32839651,-0.32839651,-0.32839651,-0.32839651,-0.32839651,-0.400027446,-0.400027446,-0.400027446,-0.400027446,-0.400027446,-0.400027446,-0.400027446,-0.400027446,-0.400027446,-0.400027446,-0.492303049,-0.492303049,-0.492303049,-0.492303049,-0.492303049,-0.492303049,-0.492303049,-0.492303049,-0.492303049,-0.492303049,0.197355551,0.197355551,0.197355551,0.197355551,0.197355551,0.197355551,0.197355551,0.197355551,0.197355551,0.197355551
2015/10/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.705842303,-0.97396282,-0.993400626,-0.995399286,-0.853339308,-0.814894201,-0.960260974,-0.895967932,-0.978915216,-0.994214929,1,-0.180882862,-0.89497959,-0.996359137,-0.51511591,0.196426685,-0.969284118,-0.882354878,-0.552397244,-1,0.249174901,0.797704564,0.155765214,-0.243280832,0.047951651,0.040752297,-1,1,0.045152823,-0.1344214,-0.976187859,-0.976187859,-0.976187859,-0.976187859,-0.976187859,-0.976187859,-0.976187859,-0.976187859,-0.976187859,-0.976187859,-0.318865019,-0.318865019,-0.318865019,-0.318865019,-0.318865019,-0.318865019,-0.318865019,-0.318865019,-0.318865019,-0.318865019,-0.399752985,-0.399752985,-0.399752985,-0.399752985,-0.399752985,-0.399752985,-0.399752985,-0.399752985,-0.399752985,-0.399752985,-0.502112889,-0.502112889,-0.502112889,-0.502112889,-0.502112889,-0.502112889,-0.502112889,-0.502112889,-0.502112889,-0.502112889,0.168764821,0.168764821,0.168764821,0.168764821,0.168764821,0.168764821,0.168764821,0.168764821,0.168764821,0.168764821
2015/10/21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.745844736,-0.979899486,-0.994364126,-0.994840085,-0.807742336,-0.848396371,-0.941980639,-0.917428156,-0.976705098,-0.994671887,1,-0.188596085,-0.893883291,-0.996889216,-0.516338548,0.181938009,-0.970178028,-0.88401166,-0.552670566,-1,0.250932271,0.798505105,0.158321812,-0.244488703,0.04723084,0.039444297,-1,1,0.044512921,-0.139266392,-0.976187859,-0.976187859,-0.976187859,-0.976187859,-0.976187859,-0.976187859,-0.976187859,-0.976187859,-0.976187859,-0.976187859,-0.332209106,-0.332209106,-0.332209106,-0.332209106,-0.332209106,-0.332209106,-0.332209106,-0.332209106,-0.332209106,-0.332209106,-0.405516674,-0.405516674,-0.405516674,-0.405516674,-0.405516674,-0.405516674,-0.405516674,-0.405516674,-0.405516674,-0.405516674,-0.512073649,-0.512073649,-0.512073649,-0.512073649,-0.512073649,-0.512073649,-0.512073649,-0.512073649,-0.512073649,-0.512073649,0.194055267,0.194055267,0.194055267,0.194055267,0.194055267,0.194055267,0.194055267,0.194055267,0.194055267,0.194055267
2015/10/22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.750933315,-0.954445903,-0.990177783,-0.992494445,-0.762730459,-0.663995229,-0.953957376,-0.924435461,-0.964380708,-0.9943654,1,-0.189247325,-0.892817829,-0.997792769,-0.508812075,0.184558493,-0.969415716,-0.887067368,-0.546911426,-1,0.272149303,0.819618827,0.181214555,-0.215641123,0.069210311,0.060618104,-1,1,0.0663004,-0.119856503,-0.976187859,-0.976187859,-0.976187859,-0.976187859,-0.976187859,-0.976187859,-0.976187859,-0.976187859,-0.976187859,-0.976187859,-0.333382213,-0.333382213,-0.333382213,-0.333382213,-0.333382213,-0.333382213,-0.333382213,-0.333382213,-0.333382213,-0.333382213,-0.392891451,-0.392891451,-0.392891451,-0.392891451,-0.392891451,-0.392891451,-0.392891451,-0.392891451,-0.392891451,-0.392891451,-0.508602475,-0.508602475,-0.508602475,-0.508602475,-0.508602475,-0.508602475,-0.508602475,-0.508602475,-0.508602475,-0.508602475,0.203949081,0.203949081,0.203949081,0.203949081,0.203949081,0.203949081,0.203949081,0.203949081,0.203949081,0.203949081
2015/10/23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.643077151,-0.93577026,-0.990536717,-0.992856921,-0.742719332,-0.186906926,-0.942675399,-0.891709453,-0.969907104,-0.994710793,1,-0.163978171,-0.894605267,-0.997053889,-0.516747736,0.26599051,-0.970307302,-0.887223538,-0.56374303,-1,0.265268696,0.845092371,0.170268216,-0.234886098,0.058600846,0.054449806,-1,1,0.054514421,-0.130225709,-0.976334396,-0.976334396,-0.976334396,-0.976334396,-0.976334396,-0.976334396,-0.976334396,-0.976334396,-0.976334396,-0.976334396,-0.336168341,-0.336168341,-0.336168341,-0.336168341,-0.336168341,-0.336168341,-0.336168341,-0.336168341,-0.336168341,-0.336168341,-0.409633594,-0.409633594,-0.409633594,-0.409633594,-0.409633594,-0.409633594,-0.409633594,-0.409633594,-0.409633594,-0.409633594,-0.520072442,-0.520072442,-0.520072442,-0.520072442,-0.520072442,-0.520072442,-0.520072442,-0.520072442,-0.520072442,-0.520072442,0.157773259,0.157773259,0.157773259,0.157773259,0.157773259,0.157773259,0.157773259,0.157773259,0.157773259,0.157773259
2015/10/26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.601183245,-0.974393433,-0.996373087,-0.994715453,-0.863885828,-0.611408607,-0.962870616,-0.926496798,-0.977394204,-0.995955433,1,-0.122334148,-0.893356546,-0.997405622,-0.505612442,0.342546579,-0.969988336,-0.879876061,-0.549084941,-1,0.236433561,0.830750864,0.148597796,-0.249058368,0.040257229,0.038143126,-1,1,0.036813209,-0.148919215,-0.976334396,-0.976334396,-0.976334396,-0.976334396,-0.976334396,-0.976334396,-0.976334396,-0.976334396,-0.976334396,-0.976334396,-0.337781362,-0.337781362,-0.337781362,-0.337781362,-0.337781362,-0.337781362,-0.337781362,-0.337781362,-0.337781362,-0.337781362,-0.408261287,-0.408261287,-0.408261287,-0.408261287,-0.408261287,-0.408261287,-0.408261287,-0.408261287,-0.408261287,-0.408261287,-0.535164503,-0.535164503,-0.535164503,-0.535164503,-0.535164503,-0.535164503,-0.535164503,-0.535164503,-0.535164503,-0.535164503,0.173162854,0.173162854,0.173162854,0.173162854,0.173162854,0.173162854,0.173162854,0.173162854,0.173162854,0.173162854
2015/10/27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.579832282,-0.977295328,-0.996793224,-0.99575632,-0.863986755,-0.693390503,-0.968759188,-0.927509571,-0.976041397,-0.995281894,1,-0.113499164,-0.894298061,-0.997772265,-0.504715277,0.33682705,-0.970474577,-0.879678476,-0.544849357,-1,0.234369037,0.833772461,0.146789752,-0.252584064,0.039566387,0.037067507,-1,1,0.036545072,-0.154098512,-0.976334396,-0.976334396,-0.976334396,-0.976334396,-0.976334396,-0.976334396,-0.976334396,-0.976334396,-0.976334396,-0.976334396,-0.333822128,-0.333822128,-0.333822128,-0.333822128,-0.333822128,-0.333822128,-0.333822128,-0.333822128,-0.333822128,-0.333822128,-0.396459448,-0.396459448,-0.396459448,-0.396459448,-0.396459448,-0.396459448,-0.396459448,-0.396459448,-0.396459448,-0.396459448,-0.537579233,-0.537579233,-0.537579233,-0.537579233,-0.537579233,-0.537579233,-0.537579233,-0.537579233,-0.537579233,-0.537579233,0.173162854,0.173162854,0.173162854,0.173162854,0.173162854,0.173162854,0.173162854,0.173162854,0.173162854,0.173162854
2015/10/28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.485622113,-0.976459093,-0.99634842,-0.995925877,-0.868326834,-0.71743865,-0.967441228,-0.921330539,-0.969010923,-0.995787944,1,-0.140248364,-0.896199625,-0.997765707,-0.521072643,0.29046556,-0.971298252,-0.880962136,-0.563926088,-1,0.231253472,0.818444935,0.138092172,-0.258936701,0.029918189,0.027358313,-1,1,0.026437554,-0.160980365,-0.976187859,-0.976187859,-0.976187859,-0.976187859,-0.976187859,-0.976187859,-0.976187859,-0.976187859,-0.976187859,-0.976187859,-0.348339321,-0.348339321,-0.348339321,-0.348339321,-0.348339321,-0.348339321,-0.348339321,-0.348339321,-0.348339321,-0.348339321,-0.405516674,-0.405516674,-0.405516674,-0.405516674,-0.405516674,-0.405516674,-0.405516674,-0.405516674,-0.405516674,-0.405516674,-0.498188953,-0.498188953,-0.498188953,-0.498188953,-0.498188953,-0.498188953,-0.498188953,-0.498188953,-0.498188953,-0.498188953,0.152277477,0.152277477,0.152277477,0.152277477,0.152277477,0.152277477,0.152277477,0.152277477,0.152277477,0.152277477
2015/10/29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.692022909,-0.976640539,-0.996955764,-0.996954387,-0.871833674,-0.81845421,-0.950884643,-0.940889152,-0.981979765,-0.995683078,1,-0.135812049,-0.898611887,-0.997823215,-0.535487422,0.262112723,-0.972852233,-0.882755326,-0.56798415,-1,0.22504905,0.834707079,0.124846385,-0.273454839,0.015619188,0.013520348,-1,1,0.013268617,-0.17534979,-0.976187859,-0.976187859,-0.976187859,-0.976187859,-0.976187859,-0.976187859,-0.976187859,-0.976187859,-0.976187859,-0.976187859,-0.363296429,-0.363296429,-0.363296429,-0.363296429,-0.363296429,-0.363296429,-0.363296429,-0.363296429,-0.363296429,-0.363296429,-0.425826815,-0.425826815,-0.425826815,-0.425826815,-0.425826815,-0.425826815,-0.425826815,-0.425826815,-0.425826815,-0.425826815,-0.504678539,-0.504678539,-0.504678539,-0.504678539,-0.504678539,-0.504678539,-0.504678539,-0.504678539,-0.504678539,-0.504678539,0.122588999,0.122588999,0.122588999,0.122588999,0.122588999,0.122588999,0.122588999,0.122588999,0.122588999,0.122588999
2015/10/30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.703220165,-0.976770805,-0.997273609,-0.996103029,-0.851576832,-0.719729671,-0.954794567,-0.906432538,-0.967441318,-0.99112225,1,-0.129064889,-0.896517731,-0.99731907,-0.533667103,0.255771889,-0.971219168,-0.877258358,-0.566703704,-1,0.212545867,0.806881892,0.118602388,-0.27247253,0.01078293,0.008285621,-1,1,0.0084568,-0.172694536,-0.978297981,-0.978297981,-0.978297981,-0.978297981,-0.978297981,-0.978297981,-0.978297981,-0.978297981,-0.978297981,-0.978297981,-0.368868685,-0.368868685,-0.368868685,-0.368868685,-0.368868685,-0.368868685,-0.368868685,-0.368868685,-0.368868685,-0.368868685,-0.431041581,-0.431041581,-0.431041581,-0.431041581,-0.431041581,-0.431041581,-0.431041581,-0.431041581,-0.431041581,-0.431041581,-0.49501962,-0.49501962,-0.49501962,-0.49501962,-0.49501962,-0.49501962,-0.49501962,-0.49501962,-0.49501962,-0.49501962,0.112695185,0.112695185,0.112695185,0.112695185,0.112695185,0.112695185,0.112695185,0.112695185,0.112695185,0.112695185
2015/11/2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.806420443,-0.983132185,-0.996892865,-0.993354179,-0.869320726,-0.817955683,-0.971492121,-0.929204295,-0.969958018,-0.993584915,1,-0.138115426,-0.896769055,-0.996735603,-0.537072006,0.252324446,-0.971611938,-0.880416315,-0.576616049,-1,0.224852911,0.81772109,0.129804314,-0.275878645,0.020280547,0.017986553,-1,1,0.017123196,-0.167127593,-0.976480932,-0.976480932,-0.976480932,-0.976480932,-0.976480932,-0.976480932,-0.976480932,-0.976480932,-0.976480932,-0.976480932,-0.380453112,-0.380453112,-0.380453112,-0.380453112,-0.380453112,-0.380453112,-0.380453112,-0.380453112,-0.380453112,-0.380453112,-0.432139426,-0.432139426,-0.432139426,-0.432139426,-0.432139426,-0.432139426,-0.432139426,-0.432139426,-0.432139426,-0.432139426,-0.499094476,-0.499094476,-0.499094476,-0.499094476,-0.499094476,-0.499094476,-0.499094476,-0.499094476,-0.499094476,-0.499094476,0.112695185,0.112695185,0.112695185,0.112695185,0.112695185,0.112695185,0.112695185,0.112695185,0.112695185,0.112695185
2015/11/3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.726431188,-0.980544124,-0.996827404,-0.993568812,-0.890948265,-0.780010895,-0.943427825,-0.925007519,-0.974963344,-0.994191808,1,-0.152242307,-0.896776208,-0.996726921,-0.53966078,0.259420692,-0.97235651,-0.879231258,-0.583605821,-1,0.212944983,0.794750228,0.117311581,-0.28910314,0.007097548,0.0054147,-1,1,0.003377245,-0.180142386,-0.976480932,-0.976480932,-0.976480932,-0.976480932,-0.976480932,-0.976480932,-0.976480932,-0.976480932,-0.976480932,-0.976480932,-0.404648435,-0.404648435,-0.404648435,-0.404648435,-0.404648435,-0.404648435,-0.404648435,-0.404648435,-0.404648435,-0.404648435,-0.419788665,-0.419788665,-0.419788665,-0.419788665,-0.419788665,-0.419788665,-0.419788665,-0.419788665,-0.419788665,-0.419788665,-0.473437972,-0.473437972,-0.473437972,-0.473437972,-0.473437972,-0.473437972,-0.473437972,-0.473437972,-0.473437972,-0.473437972,0.06871486,0.06871486,0.06871486,0.06871486,0.06871486,0.06871486,0.06871486,0.06871486,0.06871486,0.06871486
2015/11/4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.730155012,-0.970961122,-0.997484015,-0.996161984,-0.875219899,-0.777047971,-0.933581994,-0.894805475,-0.97995019,-0.995211304,1,-0.126793453,-0.896200191,-0.997327924,-0.54013538,0.271089782,-0.973496242,-0.87368984,-0.583355613,-1,0.180961038,0.777487368,0.088538412,-0.312518914,-0.02134458,-0.022492901,-1,1,-0.024912108,-0.209761599,-0.976480932,-0.976480932,-0.976480932,-0.976480932,-0.976480932,-0.976480932,-0.976480932,-0.976480932,-0.976480932,-0.976480932,-0.419312266,-0.419312266,-0.419312266,-0.419312266,-0.419312266,-0.419312266,-0.419312266,-0.419312266,-0.419312266,-0.419312266,-0.426375738,-0.426375738,-0.426375738,-0.426375738,-0.426375738,-0.426375738,-0.426375738,-0.426375738,-0.426375738,-0.426375738,-0.492906731,-0.492906731,-0.492906731,-0.492906731,-0.492906731,-0.492906731,-0.492906731,-0.492906731,-0.492906731,-0.492906731,0.05771626,0.05771626,0.05771626,0.05771626,0.05771626,0.05771626,0.05771626,0.05771626,0.05771626,0.05771626
2015/11/5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.762226183,-0.97166273,-0.995300355,-0.991942934,-0.900932835,-0.810838924,-0.928089422,-0.916995084,-0.983026399,-0.99278716,1,-0.098132698,-0.895455621,-0.997561254,-0.537887873,0.282172617,-0.973489414,-0.872985205,-0.579415999,-1,0.177400755,0.80071735,0.085919797,-0.311584643,-0.024452285,-0.025382617,-1,1,-0.027805962,-0.212033821,-0.976480932,-0.976480932,-0.976480932,-0.976480932,-0.976480932,-0.976480932,-0.976480932,-0.976480932,-0.976480932,-0.976480932,-0.425031161,-0.425031161,-0.425031161,-0.425031161,-0.425031161,-0.425031161,-0.425031161,-0.425031161,-0.425031161,-0.425031161,-0.464251407,-0.464251407,-0.464251407,-0.464251407,-0.464251407,-0.464251407,-0.464251407,-0.464251407,-0.464251407,-0.464251407,-0.511319046,-0.511319046,-0.511319046,-0.511319046,-0.511319046,-0.511319046,-0.511319046,-0.511319046,-0.511319046,-0.511319046,0.054423013,0.054423013,0.054423013,0.054423013,0.054423013,0.054423013,0.054423013,0.054423013,0.054423013,0.054423013
2015/11/6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.801375183,-0.975461095,-0.995641737,-0.995135122,-0.857543258,-0.802524206,-0.823837934,-0.934303368,-0.972043914,-0.991252625,1,-0.093840972,-0.893910276,-0.997348565,-0.540501691,0.293658127,-0.967097705,-0.872195244,-0.583595554,-1,0.223883139,0.812810816,0.13965235,-0.234716029,0.034066731,0.033955219,-1,1,0.030731927,-0.139978928,-0.976480932,-0.976480932,-0.976480932,-0.976480932,-0.976480932,-0.976480932,-0.976480932,-0.976480932,-0.976480932,-0.976480932,-0.448493291,-0.448493291,-0.448493291,-0.448493291,-0.448493291,-0.448493291,-0.448493291,-0.448493291,-0.448493291,-0.448493291,-0.468368327,-0.468368327,-0.468368327,-0.468368327,-0.468368327,-0.468368327,-0.468368327,-0.468368327,-0.468368327,-0.468368327,-0.523090854,-0.523090854,-0.523090854,-0.523090854,-0.523090854,-0.523090854,-0.523090854,-0.523090854,-0.523090854,-0.523090854,-0.009351976,-0.009351976,-0.009351976,-0.009351976,-0.009351976,-0.009351976,-0.009351976,-0.009351976,-0.009351976,-0.009351976
