,Simple R-GCN,LSTM-driven R-GCN,CNN-driven R-GCN,CNN-driven Simple R-GCN,CNN Stacked Simple R-GCN,CNN,sRNN,LSTM,GRU,Market,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011/10/13,1.888026066,1.987882144,1.817522734,2.006875223,2.151852563,2.382259864,2.087787168,1.947358828,1.857099145,1.735673997,,,,,,,,,,,1.087776892,1.145308478,1.047156746,1.156251247,1.239779225,1.372527253,1.202868264,1.12196117,1.069958499,1,,0.010031865,0.01529212,0.018334636,0.013978734,0.022934129,0.006711476,0.007001058,0.028798299,0.029743204,0.013501645
2011/10/14,1.904697556,2.015294886,1.83349692,2.017994811,2.184838995,2.402318965,2.103233328,1.969967945,1.876757954,1.750871169,,,,,,,,,,,1.087857056,1.151024085,1.047191222,1.152566132,1.247858228,1.372070663,1.201249621,1.125135864,1.071899513,1,,0.008830116,0.013789923,0.008788988,0.005540747,0.015329318,0.008420199,0.00739834,0.011610144,0.010585762,0.008755776
2011/10/17,1.876316053,1.974657651,1.803636876,1.989554286,2.147048126,2.3501598,2.062227481,1.944043436,1.850669076,1.721632314,,,,,,,,,,,1.08984714,1.146968278,1.047631868,1.155620901,1.247100271,1.365076492,1.197832699,1.129186192,1.074950244,1,,-0.014900792,-0.020164411,-0.016285843,-0.014093458,-0.017296867,-0.021712007,-0.019496575,-0.013159863,-0.013901035,-0.016699604
2011/10/18,1.882026822,1.981214779,1.81256603,1.9868831,2.156515454,2.3386223,2.059172158,1.943554808,1.856179237,1.731581002,,,,,,,,,,,1.086883501,1.144165232,1.046769414,1.147438727,1.245402584,1.350570546,1.189186157,1.122416338,1.071956342,1,,0.003043607,0.00332064,0.004950638,-0.001342605,0.004409463,-0.004909241,-0.001481564,-0.000251346,0.002977389,0.005778637
2011/10/19,1.846251515,1.918045058,1.789398864,1.931247226,2.09307793,2.268307609,2.00692708,1.91398637,1.826396727,1.701501714,,,,,,,,,,,1.085071793,1.127266016,1.051658573,1.135025143,1.230135658,1.333120966,1.179503414,1.12488066,1.073402814,1,,-0.019008925,-0.031884338,-0.012781419,-0.028001584,-0.02941668,-0.030066715,-0.025371884,-0.015213586,-0.016045061,-0.017370997
2011/10/20,1.843915382,1.906450191,1.778142095,1.932240097,2.083831851,2.28439693,2.016981926,1.882600806,1.801604563,1.691997942,,,,,,,,,,,1.08978583,1.126744982,1.050912682,1.141987262,1.231580606,1.350118031,1.192071146,1.112649584,1.064779406,1,,-0.001265338,-0.006045148,-0.006290811,0.000514109,-0.004417456,0.007093095,0.00501007,-0.016398008,-0.013574359,-0.00558552
2011/10/21,1.86934684,1.924282068,1.811344865,1.960909898,2.120013751,2.328709761,2.050071461,1.913817548,1.835562459,1.711841427,,,,,,,,,,,1.092009348,1.124100654,1.058126551,1.145497397,1.238440499,1.360353666,1.197582573,1.117987634,1.072273652,1,,0.013792096,0.009353445,0.018672732,0.014837598,0.017363157,0.019398043,0.016405469,0.01658171,0.018848696,0.011727842
2011/10/24,1.906513318,1.978707172,1.839097871,2.015758997,2.16229797,2.389892263,2.093612594,1.965870851,1.882662529,1.745496615,,,,,,,,,,,1.092246929,1.133606995,1.053624427,1.154834091,1.238786687,1.369176109,1.199436639,1.12625303,1.078582744,1,,0.019882066,0.02828333,0.015321768,0.027971249,0.019945257,0.026273133,0.021238837,0.027198676,0.025659748,0.019660225
2011/10/25,1.799824454,1.812151036,1.718763756,1.841975166,1.991170492,2.115613735,1.895539048,1.76682517,1.727155815,1.659561662,,,,,,,,,,,1.084517976,1.091945589,1.035673332,1.109916678,1.199817119,1.274802729,1.142192599,1.064633638,1.040730124,1,,-0.055960199,-0.084174222,-0.065431055,-0.086212603,-0.079141487,-0.114766064,-0.094608499,-0.10125064,-0.082599357,-0.04923238
2011/10/26,1.779524206,1.779789547,1.70402523,1.845515153,1.971649953,2.058351595,1.851380653,1.787948089,1.744346921,1.646045087,,,,,,,,,,,1.081090804,1.081252003,1.03522391,1.121181411,1.197810418,1.250483119,1.124744801,1.086208454,1.059720013,1,,-0.011279016,-0.017858053,-0.008575074,0.001921843,-0.00980355,-0.027066444,-0.023295956,0.011955297,0.009953419,-0.008144666
2011/10/27,1.810063521,1.794999526,1.762240286,1.854907049,2.04325831,2.073040532,1.871139636,1.827770662,1.796168996,1.675615873,,,,,,,,,,,1.08023775,1.071247626,1.051697059,1.107000166,1.219407349,1.237181245,1.1166877,1.090805292,1.07194556,1,,0.017161506,0.008545942,0.034163259,0.005089038,0.036319001,0.007136262,0.010672566,0.022272779,0.029708583,0.017964748
2011/10/28,1.840256569,1.851321045,1.791010938,1.897922259,2.082696501,2.155273509,1.926810327,1.85435471,1.817642977,1.701988197,,,,,,,,,,,1.081239325,1.087740237,1.052305146,1.115120694,1.223684456,1.266326942,1.132093824,1.089522661,1.067952751,1,,0.016680657,0.031376899,0.01632618,0.023189954,0.019301618,0.03966781,0.029752291,0.01454452,0.011955435,0.015738884
2011/10/31,1.811808277,1.813491068,1.752095537,1.86338464,2.037244112,2.119207878,1.896011495,1.810862713,1.770014492,1.672534814,,,,,,,,,,,1.08327089,1.084277022,1.047568949,1.114108134,1.218057822,1.267063537,1.133615563,1.082705543,1.0582826,1,,-0.015458873,-0.020434045,-0.021728176,-0.018197594,-0.021823817,-0.016733668,-0.015984361,-0.023453979,-0.026203432,-0.01730528
2011/11/1,1.772463584,1.767390098,1.711761678,1.816243864,1.988331307,2.075276957,1.855454435,1.756188177,1.716453776,1.63521922,,,,,,,,,,,1.083930254,1.08082762,1.046808683,1.110703594,1.215941742,1.269112381,1.134682379,1.073977211,1.049678083,1,,-0.021715704,-0.025421118,-0.023020354,-0.025298468,-0.0240093,-0.020729878,-0.021390725,-0.030192535,-0.030260044,-0.022310803
2011/11/2,1.797034619,1.793213549,1.726773639,1.846842499,2.009162896,2.140442694,1.902350249,1.766545405,1.722947868,1.651125635,,,,,,,,,,,1.088369401,1.08605518,1.045816019,1.118535416,1.216844347,1.29635362,1.152153542,1.069903687,1.043498951,1,,0.013862646,0.014611065,0.00876989,0.016847206,0.01047692,0.031400983,0.025274571,0.005897562,0.003783435,0.00972739
2011/11/3,1.799921131,1.794247817,1.785482175,1.836782804,2.083602327,2.091104812,1.874874629,1.857286769,1.808397489,1.662430801,,,,,,,,,,,1.082704393,1.079291731,1.074018945,1.104877751,1.253346801,1.257859762,1.12779108,1.117211476,1.087803166,1,,0.001606264,0.000576768,0.033998977,-0.00544697,0.037049973,-0.023050317,-0.014442987,0.051366562,0.049595012,0.006846945
2011/11/4,1.742208322,1.772777462,1.727110488,1.810759525,2.012774751,1.96388976,1.779667462,1.839153853,1.795816066,1.620588087,,,,,,,,,,,1.075046976,1.093909968,1.065730707,1.117347178,1.242002682,1.211837712,1.098161511,1.13486818,1.108126168,1,,-0.032064077,-0.011966215,-0.032692394,-0.014167859,-0.033992847,-0.060836287,-0.050780551,-0.009763121,-0.006957222,-0.025169597
2011/11/7,1.731602681,1.768081144,1.714519997,1.800788502,1.984838523,1.919314627,1.75480848,1.85067611,1.799558769,1.61173245,,,,,,,,,,,1.07437353,1.097006606,1.063774572,1.117299898,1.231493802,1.190839476,1.088771576,1.148252683,1.11653691,1,,-0.00608747,-0.00264913,-0.007289916,-0.005506542,-0.013879461,-0.02269737,-0.01396833,0.006264977,0.002084124,-0.005464459
2011/11/8,1.754610645,1.784118617,1.743181369,1.821137629,2.016386777,1.930007643,1.767341107,1.875989642,1.829940983,1.632640987,,,,,,,,,,,1.074706968,1.092780735,1.067706485,1.115455047,1.235046034,1.182138424,1.082504434,1.149052153,1.120847141,1,,0.013287092,0.009070553,0.016716849,0.01130012,0.01589462,0.005571268,0.007141877,0.013677991,0.016883146,0.01297271
2011/11/9,1.687870886,1.726599593,1.670008367,1.755944152,1.928221586,1.855429917,1.700212907,1.809917929,1.753856054,1.574354563,,,,,,,,,,,1.072103404,1.09670314,1.060757473,1.115342245,1.224769586,1.178533706,1.07994282,1.149625359,1.114015925,1,,-0.038036791,-0.032239462,-0.0419767,-0.035798215,-0.043724345,-0.038641156,-0.037982594,-0.035219657,-0.041577805,-0.035700699
2011/11/10,1.683533282,1.714052905,1.673339366,1.741607672,1.918055945,1.840547098,1.690340885,1.792256531,1.744097613,1.572547283,,,,,,,,,,,1.070577209,1.089984971,1.064094787,1.107507349,1.219712733,1.170424011,1.074906239,1.139715511,1.109090729,1,,-0.002569867,-0.007266704,0.0019946,-0.008164542,-0.00527203,-0.008021224,-0.005806345,-0.009758121,-0.005563992,-0.00114795
2011/11/11,1.721556416,1.75338465,1.716220674,1.775057763,1.962779844,1.894862918,1.738351423,1.835898031,1.786759574,1.606648803,,,,,,,,,,,1.071520056,1.091330381,1.068199018,1.10482002,1.221660789,1.179388373,1.081973496,1.142687828,1.112103386,1,,0.022585318,0.022946634,0.025626187,0.019206444,0.023317307,0.029510693,0.028402873,0.02435003,0.024460765,0.021685529
2011/11/14,1.692642303,1.723205324,1.690556584,1.730880347,1.929355318,1.856138129,1.707991957,1.805929452,1.751474517,1.581746456,,,,,,,,,,,1.070109749,1.089432075,1.068791131,1.094284321,1.219762694,1.173473866,1.079813993,1.141731309,1.107304215,1,,-0.016795333,-0.01721204,-0.014953841,-0.024887875,-0.017029177,-0.020436723,-0.017464516,-0.016323662,-0.019748072,-0.015499558
2011/11/15,1.714944513,1.750985434,1.707345627,1.764127718,1.941850538,1.867028638,1.718322716,1.839123267,1.779756977,1.600662084,,,,,,,,,,,1.071396974,1.093913232,1.066649635,1.102123762,1.21315458,1.166410235,1.073507477,1.148976593,1.111888009,1,,0.013175973,0.016121184,0.009931075,0.019208359,0.00647637,0.005867294,0.006048482,0.01838046,0.0161478,0.011958698
2011/11/16,1.679318164,1.71276427,1.671237222,1.726207735,1.892709011,1.81039525,1.668013686,1.790613376,1.733843054,1.570526127,,,,,,,,,,,1.069271077,1.090567193,1.064125705,1.099127041,1.205143282,1.152731699,1.062073185,1.140136,1.103988672,1,,-0.020774053,-0.021828373,-0.021148855,-0.021495033,-0.025306544,-0.030333433,-0.029277987,-0.026376639,-0.025797861,-0.018827182
2011/11/17,1.63715483,1.664452612,1.619551209,1.682208935,1.830820718,1.757002957,1.621876897,1.729280143,1.676238826,1.533175531,,,,,,,,,,,1.067819566,1.0856243,1.056337762,1.097205702,1.194136406,1.145989433,1.057854671,1.127907475,1.093311752,1,,-0.025107413,-0.028206834,-0.030926796,-0.025488705,-0.032698261,-0.029492064,-0.027659718,-0.034252639,-0.033223438,-0.023782219
2011/11/18,1.628155901,1.658958034,1.606350792,1.688254271,1.812994069,1.747871887,1.612085097,1.730606476,1.67473272,1.524995042,,,,,,,,,,,1.067646685,1.087844871,1.053348206,1.10705558,1.188852435,1.146149226,1.057108418,1.134827608,1.098188961,1,,-0.005496688,-0.003301132,-0.008150663,0.003593689,-0.009736971,-0.005196958,-0.006037326,0.000766986,-0.000898503,-0.005335651
2011/11/21,1.597447602,1.635258244,1.590452235,1.655594506,1.799737809,1.704150058,1.576001543,1.712778301,1.660666186,1.508432247,,,,,,,,,,,1.059011835,1.08407802,1.054374327,1.097559741,1.193118095,1.129749156,1.044794386,1.135469163,1.10092196,1,,-0.018860785,-0.014285949,-0.009897314,-0.019345288,-0.007311806,-0.025014321,-0.022383157,-0.010301692,-0.008399271,-0.010860884
2011/11/22,1.588408441,1.637860451,1.584140018,1.634727948,1.801559324,1.694004712,1.565847076,1.705529163,1.646573459,1.505671009,,,,,,,,,,,1.054950538,1.087794373,1.052115641,1.085713903,1.196515914,1.125082904,1.039966279,1.132736935,1.093581167,1,,-0.005658502,0.001591313,-0.003968819,-0.012603665,0.0010121,-0.005953317,-0.006443183,-0.004232385,-0.008486189,-0.001830535
2011/11/23,1.559348212,1.605264434,1.544605928,1.612171593,1.752197634,1.659521737,1.536304968,1.654930347,1.604382603,1.477329187,,,,,,,,,,,1.055518449,1.086599011,1.045539438,1.091274448,1.186057684,1.123325628,1.039920541,1.120217729,1.086002102,1,,-0.018295187,-0.019901584,-0.024956184,-0.013798232,-0.027399425,-0.020355891,-0.018866535,-0.029667517,-0.025623428,-0.018823383
2011/11/25,1.536322191,1.567519285,1.513393704,1.582381058,1.707361802,1.615752129,1.501754073,1.612132975,1.566733119,1.455763422,,,,,,,,,,,1.055337816,1.076767874,1.03958767,1.086976795,1.172829167,1.109900211,1.031592119,1.107414124,1.076227837,1,,-0.014766439,-0.023513353,-0.020207241,-0.018478514,-0.025588342,-0.026374833,-0.022489607,-0.025860528,-0.023466649,-0.014597806
2011/11/28,1.611196997,1.653159462,1.592880923,1.659205332,1.810391643,1.738921311,1.600381466,1.700093035,1.646281746,1.521263828,,,,,,,,,,,1.059117404,1.086701354,1.047077367,1.090675596,1.190057641,1.143076749,1.052007835,1.117553052,1.0821803,1,,0.048736396,0.054634209,0.052522499,0.048549794,0.060344469,0.076230246,0.065674796,0.054561293,0.050773566,0.044993853
2011/11/29,1.59584254,1.641598179,1.573564771,1.650592483,1.777687505,1.702299476,1.573028365,1.686790498,1.633253501,1.510155592,,,,,,,,,,,1.056740477,1.087039102,1.041988507,1.092994981,1.177155198,1.127234495,1.041633308,1.116964707,1.081513395,1,,-0.009529845,-0.006993447,-0.012126551,-0.005190948,-0.018064676,-0.021060088,-0.017091613,-0.007824593,-0.00791374,-0.007301979
2011/11/30,1.648274843,1.677040646,1.623509274,1.691355111,1.829939233,1.748664109,1.616673811,1.722131138,1.681181825,1.557385658,,,,,,,,,,,1.058360101,1.076830673,1.042458087,1.086022015,1.175007118,1.122820221,1.038069025,1.105783355,1.079489731,1,,0.032855562,0.021590221,0.031739719,0.024695755,0.02939309,0.027236473,0.027746128,0.02095141,0.029345306,0.031274967
2011/12/1,1.657819337,1.702784751,1.638238802,1.708172448,1.853332352,1.771451073,1.629735231,1.751591899,1.702486341,1.56649354,,,,,,,,,,,1.058299504,1.087004004,1.045799909,1.09044334,1.183108838,1.130838416,1.040371498,1.118160946,1.086813509,1,,0.005790596,0.015350913,0.009072648,0.009943114,0.01278355,0.01303107,0.008079193,0.017107153,0.012672345,0.005848187
2011/12/2,1.664890545,1.706672424,1.638211785,1.728471142,1.857262241,1.776174331,1.632436332,1.740681161,1.705515915,1.571064679,,,,,,,,,,,1.059721199,1.086315826,1.042739874,1.10019095,1.182167905,1.130554556,1.039063734,1.107962762,1.085579695,1,,0.004265367,0.002283127,-1.65E-05,0.011883281,0.002120445,0.002666321,0.001657386,-0.006229041,0.0017795,0.002918071
2011/12/5,1.692965955,1.725791153,1.66030938,1.762478913,1.883893475,1.816317519,1.668165722,1.768853552,1.733382961,1.590564359,,,,,,,,,,,1.064380668,1.085018122,1.043849229,1.108083997,1.184418263,1.141932741,1.048788572,1.112091782,1.089791149,1,,0.016863217,0.011202342,0.013488851,0.019675059,0.014338973,0.022600928,0.021887157,0.016184694,0.016339364,0.012411761
2011/12/6,1.693904329,1.709362589,1.657747031,1.757292647,1.873369002,1.81077136,1.663571333,1.753766971,1.723819016,1.589233758,,,,,,,,,,,1.065862288,1.075589151,1.043110884,1.105748376,1.178787572,1.139399003,1.046775734,1.103529901,1.084685627,1,,0.000554278,-0.009519439,-0.001543296,-0.002942597,-0.005586554,-0.003053518,-0.002754156,-0.008529016,-0.005517503,-0.000836559
2011/12/7,1.704302137,1.719593678,1.67841809,1.769185895,1.894064524,1.827397662,1.675013067,1.779030697,1.746914514,1.596367527,,,,,,,,,,,1.067612632,1.077191592,1.051398291,1.108257256,1.186483997,1.144722397,1.049265309,1.114424258,1.094305969,1,,0.006138368,0.005985324,0.012469369,0.006767938,0.011047221,0.009181889,0.006877814,0.014405406,0.013397867,0.00448881
2011/12/8,1.685068575,1.685930564,1.652375632,1.739673928,1.875559207,1.813943288,1.662529153,1.734578563,1.704177474,1.577040717,,,,,,,,,,,1.068500361,1.069046947,1.047769797,1.103125562,1.189290287,1.150219692,1.054208135,1.099894596,1.080617295,1,,-0.011285301,-0.019576202,-0.015516073,-0.0166811,-0.009770162,-0.007362587,-0.007453025,-0.024986715,-0.0244643,-0.012106742
2011/12/9,1.710754667,1.716428018,1.674411942,1.772296683,1.89913493,1.849950501,1.692857681,1.758504371,1.727380743,1.598764875,,,,,,,,,,,1.070047694,1.073596277,1.047315942,1.108541169,1.187876316,1.1571123,1.058853436,1.099914314,1.080447019,1,,0.015243351,0.018089389,0.013336138,0.018752224,0.01256997,0.019850242,0.018242404,0.013793442,0.013615524,0.013775268
2011/12/12,1.685502392,1.71021675,1.646167647,1.766811631,1.87568475,1.833469328,1.678288798,1.754944599,1.711877168,1.575849361,,,,,,,,,,,1.069583447,1.085266646,1.044622467,1.121180536,1.190269068,1.163480072,1.065005856,1.113649974,1.086320311,1,,-0.014760898,-0.003618717,-0.016868188,-0.003094884,-0.012347822,-0.008908981,-0.008606088,-0.002024318,-0.008975193,-0.014333261
2011/12/13,1.657662028,1.671589219,1.605413929,1.736985593,1.826661615,1.786468041,1.647159578,1.713053136,1.670981453,1.550616265,,,,,,,,,,,1.069034335,1.078016049,1.035339281,1.12019049,1.178022994,1.152101962,1.062261254,1.104756331,1.077624097,1,,-0.016517546,-0.022586336,-0.024756724,-0.016881278,-0.026136127,-0.025635164,-0.01854819,-0.023870533,-0.023889398,-0.016012378
2011/12/14,1.641831605,1.648664223,1.583375817,1.722058035,1.795309539,1.768331246,1.631605232,1.675984711,1.641628014,1.533018235,,,,,,,,,,,1.070979828,1.075436799,1.032848652,1.123312167,1.171094706,1.153496551,1.064309083,1.09325817,1.070847024,1,,-0.00954985,-0.013714491,-0.01372737,-0.008593945,-0.017163593,-0.01015232,-0.009443132,-0.021638807,-0.017566586,-0.011349055
2011/12/15,1.640688159,1.651369657,1.576185012,1.728251579,1.780745212,1.759260621,1.624527035,1.663115434,1.633223192,1.530915536,,,,,,,,,,,1.071703906,1.078681102,1.029570198,1.128900673,1.163189719,1.1491559,1.061147396,1.086353489,1.06682776,1,,-0.000696445,0.001640985,-0.00454144,0.003596594,-0.008112432,-0.005129483,-0.00433818,-0.007678636,-0.005119809,-0.001371607
2011/12/16,1.648816013,1.65604517,1.580029529,1.73354488,1.789102521,1.770449896,1.638385729,1.666109013,1.636239828,1.537641072,,,,,,,,,,,1.072302271,1.07700373,1.027567199,1.127405421,1.163537157,1.151406481,1.065518969,1.083548719,1.064123389,1,,0.00495393,0.002831294,0.002439128,0.003062807,0.004693152,0.006360215,0.00853091,0.001799983,0.001847045,0.004393146
2011/12/19,1.629715322,1.629144798,1.55865951,1.709872062,1.765167254,1.739180699,1.609312283,1.638179105,1.611884279,1.519447449,,,,,,,,,,,1.072571034,1.072195553,1.02580679,1.125324909,1.161716554,1.144613919,1.059143101,1.078141337,1.060835819,1,,-0.011584489,-0.016243743,-0.013525076,-0.013655728,-0.013378365,-0.017661724,-0.017745178,-0.016763554,-0.014885073,-0.011832165
2011/12/20,1.689719168,1.697817165,1.618871706,1.790316193,1.840440288,1.812662622,1.670011787,1.715147716,1.690632033,1.57298997,,,,,,,,,,,1.074208482,1.079356638,1.029168486,1.138161226,1.170026716,1.152367565,1.06167987,1.090374223,1.07478882,1,,0.036818606,0.042152402,0.038630756,0.047046871,0.04264357,0.042250885,0.037717667,0.046984247,0.048854471,0.035238153
2011/12/21,1.679152807,1.685613903,1.60228907,1.791461634,1.818498771,1.795982839,1.654252126,1.704660391,1.678508864,1.563095081,,,,,,,,,,,1.074248667,1.078382194,1.025074603,1.146098952,1.163396132,1.148991421,1.058318298,1.090567305,1.0738367,1,,-0.006253324,-0.007187618,-0.010243329,0.000639798,-0.011921885,-0.009201813,-0.009436856,-0.006114532,-0.007170791,-0.006290497
2011/12/22,1.696246849,1.71820386,1.631013339,1.811604472,1.853794474,1.823231507,1.674972873,1.74829561,1.716009225,1.582125009,,,,,,,,,,,1.072131999,1.086010176,1.030900422,1.145045089,1.171711757,1.152394088,1.058685542,1.105030007,1.084623032,1,,0.010180159,0.019334177,0.01792702,0.011243801,0.019409253,0.015172009,0.012525749,0.025597603,0.022341473,0.012174517
2011/12/23,1.696707815,1.709197822,1.628424869,1.809602436,1.846700853,1.800916444,1.661427056,1.749250678,1.719176668,1.581172874,,,,,,,,,,,1.073069139,1.080968343,1.029884142,1.14446843,1.167931024,1.138975044,1.050756109,1.106299448,1.087279384,1,,0.000271756,-0.005241542,-0.001587031,-0.001105118,-0.003826541,-0.012239292,-0.008087186,0.000546286,0.001845819,-0.000601808
2011/12/27,1.69784881,1.701206485,1.62419566,1.805455873,1.842408879,1.796826579,1.658534599,1.740022974,1.712999182,1.580930574,,,,,,,,,,,1.073955326,1.076079186,1.027366847,1.142020973,1.165395185,1.13656261,1.04908756,1.100632123,1.083538525,1,,0.000672476,-0.00467549,-0.002597117,-0.002291422,-0.002324131,-0.002270991,-0.001740947,-0.005275233,-0.003593282,-0.000153241
